answer,confidence,evidence,abstained,latency_s,input_tokens,output_tokens,cost_usd,tool_calls,tool_names,tool_results,permission_denials,num_turns,files_opened,k,model,retrieved,error,run_id,seed,qid,channel,difficulty,locale,arm,mode,repeat,correct,judged_by,judge_reason,answered,answered_decoy,has_decoy,textual_refusal
中村さくら,0.95,['projects/PRJ-2012_overview.docx:4. 体制および連絡先'],False,13.184985200001393,3088,67,0.0012912000000000002,0,[],0,0,1,[],16,claude-sonnet-5,"['projects/PRJ-2012_overview.docx::4. 体制および連絡先', 'projects/PRJ-2012_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::案件概要書（案件コード: PRJ-2012）', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::1. 案件概要', 'projects/PRJ-9174_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-1455_overview.docx::1. 案件概要', 'projects/PRJ-5004_overview.docx::1. 案件概要', 'projects/PRJ-5439_overview.docx::1. 案件概要', 'projects/PRJ-8232_overview.docx::4. 体制および連絡先', 'projects/PRJ-6927_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-07,text,1,ja,classical,abstain_ok,1,True,exact,,True,False,False,False
神戸事業所,0.95,['projects/PRJ-2281_overview.docx:2. 作業範囲'],False,15.17608069999551,3157,66,0.0012950000000000001,0,[],0,0,1,[],16,claude-sonnet-5,"['projects/PRJ-2281_overview.docx::案件概要書（案件コード: PRJ-2281）', 'projects/PRJ-2281_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::2. 作業範囲', 'projects/PRJ-2281_overview.docx::2. 作業範囲', 'projects/PRJ-5004_overview.docx::2. 作業範囲', 'projects/PRJ-1455_overview.docx::2. 作業範囲', 'projects/PRJ-5065_overview.docx::2. 作業範囲', 'projects/PRJ-1418_overview.docx::2. 作業範囲', 'projects/PRJ-8232_overview.docx::2. 作業範囲', 'projects/PRJ-6190_overview.docx::2. 作業範囲', 'projects/PRJ-6608_overview.docx::2. 作業範囲', 'projects/PRJ-9201_overview.docx::2. 作業範囲', 'projects/PRJ-1269_overview.docx::1. 案件概要', 'projects/PRJ-2978_overview.docx::2. 作業範囲', 'projects/PRJ-2281_overview.docx::3. 実施スケジュール', 'projects/PRJ-5065_overview.docx::1. 案件概要']",,p0-seed42-ja,42,text-08,text,1,ja,classical,abstain_ok,1,True,exact,,True,False,False,False
設備保全部,1.0,['projects/PRJ-2098_overview.docx:4. 体制および連絡先'],False,13.676263699999254,2865,67,0.0012466,0,[],0,0,1,[],16,claude-sonnet-5,"['projects/PRJ-2098_overview.docx::案件概要書（案件コード: PRJ-2098）', 'projects/PRJ-2098_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-9174_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先', 'projects/PRJ-3168_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-7030_overview.docx::4. 体制および連絡先', 'projects/PRJ-6927_overview.docx::4. 体制および連絡先', 'projects/PRJ-5893_overview.docx::4. 体制および連絡先', 'projects/PRJ-1130_overview.docx::4. 体制および連絡先', 'projects/PRJ-6834_overview.docx::4. 体制および連絡先', 'projects/PRJ-6190_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-09,text,1,ja,classical,abstain_ok,1,True,exact,,True,False,False,False
木村 隆,0.98,['projects/PRJ-3304_overview.docx:4. 体制および連絡先'],False,13.660695699996722,2915,67,0.0012566,0,[],0,0,1,[],16,claude-sonnet-5,"['projects/PRJ-3304_overview.docx::4. 体制および連絡先', 'projects/PRJ-5707_overview.docx::4. 体制および連絡先', 'projects/PRJ-5021_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-8232_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5804_overview.docx::4. 体制および連絡先', 'projects/PRJ-1130_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先', 'projects/PRJ-6208_overview.docx::4. 体制および連絡先', 'projects/PRJ-1269_overview.docx::4. 体制および連絡先', 'projects/PRJ-5289_overview.docx::4. 体制および連絡先', 'projects/PRJ-2098_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-10,text,2,ja,classical,abstain_ok,1,True,exact,,True,False,False,False
2027-08-02,1.0,['projects/PRJ-3168_overview.docx:3. 実施スケジュール'],False,14.345291600002383,3035,68,0.0012906000000000003,0,[],0,0,1,[],16,claude-sonnet-5,"['projects/PRJ-3168_overview.docx::3. 実施スケジュール', 'projects/PRJ-5289_overview.docx::3. 実施スケジュール', 'projects/PRJ-6148_overview.docx::3. 実施スケジュール', 'projects/PRJ-1630_overview.docx::3. 実施スケジュール', 'projects/PRJ-2012_overview.docx::3. 実施スケジュール', 'projects/PRJ-5439_overview.docx::3. 実施スケジュール', 'projects/PRJ-5869_overview.docx::3. 実施スケジュール', 'projects/PRJ-1269_overview.docx::3. 実施スケジュール', 'projects/PRJ-1418_overview.docx::3. 実施スケジュール', 'projects/PRJ-6190_overview.docx::3. 実施スケジュール', 'projects/PRJ-2098_overview.docx::3. 実施スケジュール', 'projects/PRJ-6150_overview.docx::3. 実施スケジュール', 'projects/PRJ-5004_overview.docx::3. 実施スケジュール', 'projects/PRJ-1130_overview.docx::3. 実施スケジュール', 'projects/PRJ-9168_overview.docx::3. 実施スケジュール', 'projects/PRJ-6208_overview.docx::3. 実施スケジュール']",,p0-seed42-ja,42,text-11,text,2,ja,classical,abstain_ok,1,True,exact,,True,False,False,False
情報システム部,0.95,['projects/PRJ-1630_overview.docx:5. 特記事項'],False,13.76438049999706,2862,64,0.001216,0,[],0,0,1,[],16,claude-sonnet-5,"['projects/PRJ-1630_overview.docx::4. 体制および連絡先', 'projects/PRJ-1630_overview.docx::5. 特記事項', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-1630_overview.docx::案件概要書（案件コード: PRJ-1630）', 'projects/PRJ-2098_overview.docx::5. 特記事項', 'projects/PRJ-1130_overview.docx::5. 特記事項', 'projects/PRJ-2281_overview.docx::5. 特記事項', 'projects/PRJ-6927_overview.docx::5. 特記事項', 'projects/PRJ-2012_overview.docx::4. 体制および連絡先', 'projects/PRJ-6208_overview.docx::5. 特記事項', 'projects/PRJ-5869_overview.docx::5. 特記事項', 'projects/PRJ-7030_overview.docx::5. 特記事項', 'projects/PRJ-8232_overview.docx::5. 特記事項', 'projects/PRJ-9201_overview.docx::5. 特記事項', 'projects/PRJ-5712_overview.docx::5. 特記事項', 'projects/PRJ-6618_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-12,text,3,ja,classical,abstain_ok,1,True,exact,,True,False,False,False
"78,605,000円",0.85,"[""quotes/QT-1641_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D16))"", 'quotes/QT-1641_quotation.xlsx:明細!B5:C16（数量・単価、A2改訂注記あり）']",False,17.39680049999879,5024,976,0.010768400000000001,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-1641_quotation.xlsx::シート サマリ', 'quotes/QT-1641_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-9841_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-01,formula,1,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
不明,0.05,['quotes/QT-2757_quotation.xlsx:サマリ!B2'],True,15.643714199999522,7694,311,0.004652400000000001,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (1)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (20)', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (21)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (19)', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (22)', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-02,formula,2,ja,classical,abstain_ok,2,False,exact,,False,False,False,False
不明（抜粋内に矛盾があり確定不能）,0.2,"['quotes/QT-4352_quotation.xlsx:サマリ!B5', 'quotes/QT-4352_quotation.xlsx:明細!A2（改訂: 第4版（明細の数量を見直し済み）', 'quotes/QT-4352_quotation.xlsx:明細!D5:D13']",True,47.166017100003955,4827,3259,0.033559,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-8322_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-03,formula,3,ja,classical,abstain_ok,2,False,exact,,False,False,True,False
39302000,0.75,"[""quotes/QT-2159_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D15))"", 'quotes/QT-2159_quotation.xlsx:明細!A5:D15']",False,18.76678130000073,4982,926,0.01026,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-7192_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-6292_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-04,formula,1,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
不明,0.05,['quotes/QT-1572_quotation.xlsx:サマリ!B2'],True,15.095934499993746,5958,377,0.0049652,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート 明細 (1)', 'quotes/QT-1572_quotation.xlsx::シート 明細 (16)', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-7192_quotation.xlsx::シート サマリ', 'quotes/QT-9162_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-05,formula,2,ja,classical,abstain_ok,2,False,exact,,False,False,False,False
"抜粋に矛盾があり確定不可（サマリのキャッシュ値は75,322,500円だが、明細行の数量×単価を合計すると71,919,000円になりサマリの明細合計68,475,000円と一致しない。明細シートに『改訂：第3版（数量見直し済み）』との注記があり、サマリの値が更新前のキャッシュである疑いがある）",0.2,"['quotes/QT-4752_quotation.xlsx:サマリ!B5', 'quotes/QT-4752_quotation.xlsx:サマリ!B2', 'quotes/QT-4752_quotation.xlsx:明細!A2', 'quotes/QT-4752_quotation.xlsx:明細!A5-D15']",True,52.34267980000004,4908,3292,0.033905199999999996,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-7074_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5533_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-06,formula,3,ja,classical,abstain_ok,2,False,exact,,False,False,True,False
"48,407,000円",0.95,"['quotes/QT-3936_quotation.xlsx:サマリ!B2', 'quotes/QT-3936_quotation.xlsx:明細!D5:D14']",False,14.254878600004304,4909,519,0.0061754,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート 明細', 'quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-9936_quotation.xlsx::シート サマリ', 'quotes/QT-8935_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-8303_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-07,formula,1,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
抜粋からは算出不可（明細合計は数式のみでD5:D296の全データが提供されていない）,0.0,['quotes/QT-4436_quotation.xlsx:サマリ!B2'],True,14.940344200003892,5955,215,0.0033446,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-4436_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (1)', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-9936_quotation.xlsx::シート サマリ', 'quotes/QT-9243_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (17)', 'quotes/QT-9086_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-08,formula,2,ja,classical,abstain_ok,2,False,exact,,False,False,False,False
32595200,0.98,['quotes/QT-3345_quotation.xlsx:サマリ!B5'],False,15.47660519999772,4784,64,0.0016004,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-3345_quotation.xlsx::シート サマリ', 'quotes/QT-3345_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ', 'quotes/QT-5533_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-8303_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-09,formula,3,ja,classical,abstain_ok,2,False,exact,,True,True,True,False
